Date,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM
07-04-2020,2665.402837298402,536.9696384284366,2807.4270603764926,2942.589894082659
08-04-2020,2657.8694733412594,535.0124090016188,2804.5967048923103,2935.510017034783
09-04-2020,2650.3524579052373,533.0610986506633,2801.7580719496605,2928.457721605648
10-04-2020,2642.8517962708647,531.115689821502,2798.911200700973,2921.4328235134644
11-04-2020,2635.367494037435,529.1761652429725,2796.0561309687623,2914.4351404037857
12-04-2020,2627.8995571156884,527.2425079229747,2793.192903235961,2907.464491831525
13-04-2020,2620.447991720559,525.3147011446626,2790.3215586363285,2900.520699243108
14-04-2020,2613.012804363995,523.3927284626714,2787.442138944937,2893.603585958775
15-04-2020,2605.5940018478477,521.4765736993784,2784.554686568723,2886.7129771550112
16-04-2020,2598.1915912568256,519.5662209411996,2781.659244537117,2879.848699847127
17-04-2020,2590.805579951526,517.6616545349193,2778.755856492744,2873.010582871968
18-04-2020,2583.435975561525,515.7628590840532,2775.844566682193,2866.198456870763
19-04-2020,2576.0827859785395,513.8698194452462,2772.9254199468605,2859.412154272113
20-04-2020,2568.746019349657,511.9825207247032,2769.9984617138634,2852.6515092751083
21-04-2020,2561.425684070632,510.10094827465224,2767.0637379870204,2845.9163578325797
22-04-2020,2554.1217887792436,508.22508768984136,2764.121295337908,2839.206537634488
23-04-2020,2546.834342348725,506.35492480406754,2761.1711808969785,2832.5218880914395
24-04-2020,2539.563353881257,504.49044568673816,2758.2134423447546,2825.8622503183333
25-04-2020,2532.308832701524,502.63163663946443,2755.2481279030867,2819.2274671181412
26-04-2020,2525.0707883503346,500.778484192687,2752.2752863264805,2812.617382965813
27-04-2020,2517.8492305783084,498.9309751023328,2749.294966893492,2806.0318439923103
28-04-2020,2510.6441693396237,497.0890963465034,2746.30721939819,2799.4706979687708
29-04-2020,2503.45561478583,495.25283512219465,2743.312094141684,2792.9337942907937
30-04-2020,2496.2835772597227,493.42217884204695,2740.309641923721,2786.420983962852
01-05-2020,2489.128067289277,491.5971151311266,2737.2999140343422,2779.93211958283
02-05-2020,2481.98909558165,489.77763182373735,2734.2829622456156,2773.4670553266833
03-05-2020,2474.8666730172363,487.96371696026193,2731.2588388034233,2767.02564693322
04-05-2020,2467.7608106437892,486.1553587840344,2728.227596419319,2760.6077516890064
05-05-2020,2460.6715196706036,484.3525457382411,2725.189288262448,2754.2132284133895
06-05-2020,2453.5988114627526,482.55526646285216,2722.1439679515324,2747.841937443643
07-05-2020,2446.5426975353903,480.76350979158195,2719.0916895469186,2741.493740620227
08-05-2020,2439.5031895481106,478.97726474887844,2716.032507542687,2735.168501272172
09-05-2020,2432.4802992993646,477.19652054694177,2712.966476858829,2728.8660842025747
10-05-2020,2425.474038720935,475.42126658277147,2709.8936528334793,2722.5863556742147
11-05-2020,2418.484419872473,473.65149243524183,2706.8140912152153,2716.32918339528
12-05-2020,2411.5114549360887,471.88718786220574,2703.727848155417,2710.094436505214
13-05-2020,2404.5551562109995,470.1283427976266,2700.6349802006876,2703.881985560674
14-05-2020,2397.6155361082356,468.374947348738,2697.535544285332,2697.6917025215976
15-05-2020,2390.6926071454,466.6269917932309,2694.4295977239035,2691.5234607373895
16-05-2020,2383.786381941488,464.88446657646836,2691.317198203802,2685.3771349332133
17-05-2020,2376.896873211759,463.14736230872717,2688.198403777936,2679.2526011963973
18-05-2020,2370.024093762665,461.41566976246696,2685.0732728574444,2673.1497369629465
19-05-2020,2363.168056486832,459.68937986962567,2681.9418642044748,2667.0684210041672
20-05-2020,2356.328774358097,457.96848371894185,2678.8042369250215,2661.008533413396
21-05-2020,2349.5062604265995,456.252972553303,2675.660450461825,2654.9699555928396
22-05-2020,2342.7005278139277,454.5428377671205,2672.510564587322,2648.952570240517
23-05-2020,2335.911589708313,452.8380709037304,2669.354639396659,2642.9562613373128
24-05-2020,2329.1394593598798,451.1386636528197,2666.1927353007623,2636.9809141341284
25-05-2020,2322.384150075951,449.4446078478787,2663.024913019462,2631.026415139144
26-05-2020,2315.6456752164013,447.7558954636782,2659.851233574673,2625.0926521051797
27-05-2020,2308.924048189063,446.07251861377256,2656.6717582836363,2619.1795140171616
28-05-2020,2302.219282445185,444.39446954802696,2653.4865487522097,2613.286891079688
29-05-2020,2295.5313914749404,442.7217406501704,2650.2956668682186,2607.4146747046975
30-05-2020,2288.8603888029847,441.0543244353725,2647.0991747948597,2601.562757499239
31-05-2020,2282.206287984068,439.39221354784524,2643.8971349641606,2595.731033253337
01-06-2020,2275.5691025986907,437.7354007584688,2640.6896100704917,2589.919396927962
02-06-2020,2268.9488462488143,436.0838789624414,2637.476663064135,2584.127744643094
03-06-2020,2262.345532553619,434.4376411769533,2634.258357144904,2578.355973665886
04-06-2020,2255.75917514531,432.79668053888423,2631.0347557558184,2572.6039823989213
05-06-2020,2249.189787664971,431.1609903025243,2627.8059225768325,2566.871670368574
06-06-2020,2242.637383758469,429.53056383731854,2624.5719215186127,2561.1589382134557
07-06-2020,2236.101977072404,427.9053946256346,2621.3328167163727,2555.465687672963
